goos: windows
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: 11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz


BenchmarkPrecompiledModExpEip2565/nagydani-5-square-Gas=5461-16       	   51703	     22559 ns/op	      5461 gas/op	       242.1 mgas/s	    9731 B/op	      22 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-qube-Gas=5461-16         	   23472	     50991 ns/op	      5461 gas/op	       107.1 mgas/s	   23707 B/op	      24 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-pow0x10001-Gas=87381-16  	    3688	    340418 ns/op	     87381 gas/op	       256.7 mgas/s	   32544 B/op	      42 allocs/op
BenchmarkPrecompiledBn256Add/chfast1-Gas=150-16                       	  110401	     10856 ns/op	       150.0 gas/op	        13.81 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/chfast2-Gas=150-16                       	  112332	     10657 ns/op	       150.0 gas/op	        14.07 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio1-Gas=150-16                      	 1838590	       654.1 ns/op	       150.0 gas/op	       229.3 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio2-Gas=150-16                      	 1727857	       686.8 ns/op	       150.0 gas/op	       218.4 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio3-Gas=150-16                      	 1753111	       698.1 ns/op	       150.0 gas/op	       214.7 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio4-Gas=150-16                      	 1696746	       718.0 ns/op	       150.0 gas/op	       208.9 mgas/s	     752 B/op	      13 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio5-Gas=150-16                      	 1815552	       657.7 ns/op	       150.0 gas/op	       228.1 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio6-Gas=150-16                      	 1412480	       851.7 ns/op	       150.0 gas/op	       176.1 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio7-Gas=150-16                      	 1396520	       858.0 ns/op	       150.0 gas/op	       174.8 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio8-Gas=150-16                      	 1366034	       880.0 ns/op	       150.0 gas/op	       170.4 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio9-Gas=150-16                      	 1400336	      1007 ns/op	       150.0 gas/op	       149.0 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio10-Gas=150-16                     	 1000000	      1097 ns/op	       150.0 gas/op	       136.7 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio11-Gas=150-16                     	   89228	     12666 ns/op	       150.0 gas/op	        11.84 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio12-Gas=150-16                     	   96156	     12678 ns/op	       150.0 gas/op	        11.83 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio13-Gas=150-16                     	   82731	     16899 ns/op	       150.0 gas/op	         8.870 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio14-Gas=150-16                     	  516642	      2529 ns/op	       150.0 gas/op	        59.25 mgas/s	     752 B/op	      15 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast1-Gas=6000-16                	   10000	    101224 ns/op	      6000 gas/op	        59.27 mgas/s	    1288 B/op	      26 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast2-Gas=6000-16                	   12274	     95759 ns/op	      6000 gas/op	        62.65 mgas/s	    1497 B/op	      29 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast3-Gas=6000-16                	   12192	     98091 ns/op	      6000 gas/op	        61.16 mgas/s	    1497 B/op	      29 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio1-Gas=6000-16               	   12235	     96778 ns/op	      6000 gas/op	        61.99 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio6-Gas=6000-16               	   12602	    111303 ns/op	      6000 gas/op	        53.90 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio11-Gas=6000-16              	   10000	    107635 ns/op	      6000 gas/op	        55.69 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff1-Gas=113000-16                  	     454	   2585591 ns/op	    113000 gas/op	        43.70 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff2-Gas=113000-16                  	     452	   2664315 ns/op	    113000 gas/op	        42.41 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff3-Gas=113000-16                  	     463	   2540832 ns/op	    113000 gas/op	        44.47 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff4-Gas=147000-16                  	     351	   3392766 ns/op	    147000 gas/op	        43.32 mgas/s	  152576 B/op	    1458 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff5-Gas=147000-16                  	     349	   3409247 ns/op	    147000 gas/op	        43.11 mgas/s	  152576 B/op	    1458 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff6-Gas=113000-16                  	     465	   2548946 ns/op	    113000 gas/op	        44.33 mgas/s	  103920 B/op	     979 allocs/op
BenchmarkPrecompiledBn256Pairing/empty_data-Gas=45000-16              	    1501	    794484 ns/op	     45000 gas/op	        56.64 mgas/s	    6784 B/op	      24 allocs/op
BenchmarkPrecompiledBn256Pairing/one_point-Gas=79000-16               	     722	   1634297 ns/op	     79000 gas/op	        48.33 mgas/s	   55328 B/op	     501 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_2-Gas=113000-16      	     470	   2551137 ns/op	    113000 gas/op	        44.29 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_3-Gas=113000-16      	     465	   2577928 ns/op	    113000 gas/op	        43.83 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_4-Gas=113000-16      	     483	   2485805 ns/op	    113000 gas/op	        45.45 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_1-Gas=385000-16      	     129	   9245527 ns/op	    385000 gas/op	        41.64 mgas/s	  492880 B/op	    4794 allocs/op
