martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ cat /proc/cpuinfo | grep "model name"
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz

martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ go test -bench BenchmarkPrecompiled -benchtime 5s  -timeout 0 


goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
BenchmarkPrecompiledModExpEip2565/nagydani-4-square-Gas=1365-4            	  603615	     10002 ns/op	      1365 gas/op	       136.5 mgas/s	    5042 B/op	      21 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-4-qube-Gas=1365-4              	  270704	     21919 ns/op	      1365 gas/op	        62.27 mgas/s	   12089 B/op	      23 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-4-pow0x10001-Gas=21845-4       	   40597	    144305 ns/op	     21845 gas/op	       151.4 mgas/s	   15542 B/op	      26 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-square-Gas=5461-4            	  210042	     32132 ns/op	      5461 gas/op	       169.9 mgas/s	    9724 B/op	      22 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-qube-Gas=5461-4              	   91917	     68429 ns/op	      5461 gas/op	        79.80 mgas/s	   23692 B/op	      24 allocs/op
BenchmarkPrecompiledModExpEip2565/nagydani-5-pow0x10001-Gas=87381-4       	   13632	    468359 ns/op	     87381 gas/op	       186.6 mgas/s	   32532 B/op	      42 allocs/op
BenchmarkPrecompiledBn256Add/chfast1-Gas=150-4                            	  529149	     11374 ns/op	       150.0 gas/op	        13.18 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/chfast2-Gas=150-4                            	  509241	     11449 ns/op	       150.0 gas/op	        13.10 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio1-Gas=150-4                           	 7473061	       796.2 ns/op	       150.0 gas/op	       188.4 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio2-Gas=150-4                           	 7343923	       826.0 ns/op	       150.0 gas/op	       181.6 mgas/s	     688 B/op	      12 allocs/op
